img_file,bbox_x1,bbox_y1,bbox_x2,bbox_y2,class
train_01936.jpg,6,59,447,310,84
train_01937.jpg,66,303,931,537,45
train_01938.jpg,14,21,245,173,116
train_01939.jpg,96,159,427,329,194
train_01940.jpg,22,55,243,129,45
train_01941.jpg,9,66,254,171,22
train_01942.jpg,19,70,729,452,68
train_01943.jpg,6,39,257,136,62
train_01944.jpg,43,43,432,271,86
train_01945.jpg,12,12,787,498,194
train_01946.jpg,30,34,513,274,44
train_01947.jpg,64,48,460,334,156
train_01948.jpg,1,6,250,130,108
train_01949.jpg,16,52,380,280,84
train_01950.jpg,38,127,642,412,134
train_01951.jpg,36,199,974,733,32
train_01952.jpg,29,11,458,316,41
train_01953.jpg,55,59,431,220,56
train_01954.jpg,46,79,523,338,90
train_01955.jpg,1,60,630,379,6
train_01956.jpg,11,30,402,191,186
train_01957.jpg,8,23,296,167,48
train_01958.jpg,13,27,265,165,74
train_01959.jpg,74,341,1866,1104,40
train_01960.jpg,46,115,623,469,1
train_01961.jpg,14,17,273,152,62
train_01962.jpg,32,187,948,686,113
train_01963.jpg,13,38,291,184,127
train_01964.jpg,32,42,289,195,19
train_01965.jpg,23,78,383,254,73
train_01966.jpg,31,20,255,187,86
train_01967.jpg,24,61,568,299,30
train_01968.jpg,5,73,280,221,16
train_01969.jpg,15,31,241,156,8
train_01970.jpg,63,38,429,305,92
train_01971.jpg,11,23,248,172,17
train_01972.jpg,8,7,293,220,95
train_01973.jpg,35,9,256,141,148
train_01974.jpg,66,123,664,356,130
train_01975.jpg,11,95,1962,1261,78
train_01976.jpg,79,226,1447,1087,33
train_01977.jpg,175,95,353,221,107
train_01978.jpg,6,30,251,174,90
train_01979.jpg,8,26,269,116,82
train_01980.jpg,52,219,582,381,173
train_01981.jpg,41,85,618,408,154
train_01982.jpg,19,33,466,327,86
train_01983.jpg,2,1,639,475,178
train_01984.jpg,69,41,477,282,42
train_01985.jpg,47,86,353,239,14
train_01986.jpg,10,14,394,252,32
train_01987.jpg,185,162,457,345,98
train_01988.jpg,52,88,373,248,33
train_01989.jpg,614,9,1279,329,194
train_01990.jpg,51,39,558,377,64
train_01991.jpg,36,312,915,646,58
train_01992.jpg,295,173,1199,741,12
train_01993.jpg,140,368,1973,1006,173
train_01994.jpg,23,10,388,259,24
train_01995.jpg,40,109,615,414,195
train_01996.jpg,75,192,609,422,48
train_01997.jpg,1,86,585,475,161
train_01998.jpg,57,158,351,296,103
train_01999.jpg,18,12,251,183,131
train_02000.jpg,145,139,985,564,172
train_02001.jpg,20,59,378,237,14
train_02002.jpg,92,107,632,416,10
train_02003.jpg,98,22,650,302,50
train_02004.jpg,24,105,620,417,132
train_02005.jpg,92,1,498,449,166
train_02006.jpg,358,403,2795,1589,66
train_02007.jpg,13,16,254,172,121
train_02008.jpg,30,125,558,342,105
train_02009.jpg,63,1,594,316,32
train_02010.jpg,47,64,270,176,5
train_02011.jpg,22,70,398,243,165
train_02012.jpg,207,313,1433,969,12
train_02013.jpg,17,79,584,429,119
train_02014.jpg,11,34,217,140,100
train_02015.jpg,97,134,602,396,100
train_02016.jpg,55,95,563,320,3
train_02017.jpg,86,33,513,403,187
train_02018.jpg,241,303,2444,1465,183
train_02019.jpg,3,70,333,212,104
train_02020.jpg,37,32,1021,734,63
train_02021.jpg,25,241,751,524,19
train_02022.jpg,12,28,295,186,74
train_02023.jpg,32,36,261,154,128
train_02024.jpg,41,392,984,719,187
train_02025.jpg,57,75,636,406,89
train_02026.jpg,13,30,251,156,14
train_02027.jpg,133,116,930,558,15
train_02028.jpg,56,114,338,323,180
train_02029.jpg,11,123,500,358,120
train_02030.jpg,202,71,1086,705,41
train_02031.jpg,126,27,522,445,58
train_02032.jpg,64,106,399,307,82
train_02033.jpg,161,116,708,409,46
train_02034.jpg,93,215,741,415,175
train_02035.jpg,189,213,499,378,183
train_02036.jpg,85,237,1561,1052,167
train_02037.jpg,147,150,963,513,140
train_02038.jpg,49,132,617,342,65
train_02039.jpg,185,40,1648,1065,147
train_02040.jpg,71,87,591,380,133
train_02041.jpg,24,141,539,455,154
train_02042.jpg,15,166,488,383,43
train_02043.jpg,80,148,711,465,46
train_02044.jpg,96,78,552,403,147
train_02045.jpg,75,174,754,543,107
train_02046.jpg,1,329,3054,2242,149
train_02047.jpg,53,122,993,553,147
train_02048.jpg,22,47,278,213,196
train_02049.jpg,120,84,890,658,77
train_02050.jpg,45,226,963,628,79
train_02051.jpg,303,145,797,478,192
train_02052.jpg,6,8,567,342,185
train_02053.jpg,28,32,340,178,69
train_02054.jpg,199,482,3385,2465,58
train_02055.jpg,47,208,997,667,20
train_02056.jpg,61,318,1210,751,79
train_02057.jpg,49,67,362,245,177
train_02058.jpg,44,90,550,298,66
train_02059.jpg,10,1,576,261,27
train_02060.jpg,283,189,607,436,167
train_02061.jpg,51,116,630,371,152
train_02062.jpg,22,39,588,362,119
train_02063.jpg,18,22,292,163,109
train_02064.jpg,42,1,589,316,96
train_02065.jpg,73,53,618,395,120
train_02066.jpg,22,37,375,232,82
train_02067.jpg,21,71,614,419,165
train_02068.jpg,23,18,640,459,16
train_02069.jpg,50,56,226,129,104
train_02070.jpg,27,108,269,196,18
train_02071.jpg,61,110,972,606,28
train_02072.jpg,66,46,545,426,37
train_02073.jpg,132,109,870,513,149
train_02074.jpg,133,110,891,617,65
train_02075.jpg,139,172,690,431,2
train_02076.jpg,125,131,1529,977,170
train_02077.jpg,13,114,618,426,156
train_02078.jpg,145,132,572,363,113
train_02079.jpg,7,69,250,176,80
train_02080.jpg,7,32,254,178,148
train_02081.jpg,8,61,1023,478,181
train_02082.jpg,6,102,609,410,177
train_02083.jpg,26,101,685,404,70
train_02084.jpg,37,64,364,228,141
train_02085.jpg,49,120,578,457,113
train_02086.jpg,523,249,1085,588,145
train_02087.jpg,58,112,1193,811,185
train_02088.jpg,9,30,183,126,190
train_02089.jpg,17,30,247,185,73
train_02090.jpg,56,197,1226,707,77
train_02091.jpg,18,148,578,345,163
train_02092.jpg,16,52,388,191,67
train_02093.jpg,78,139,445,266,14
train_02094.jpg,50,80,223,167,80
train_02095.jpg,11,3,632,480,66
train_02096.jpg,51,56,264,168,18
train_02097.jpg,14,26,189,91,123
train_02098.jpg,117,323,972,794,164
train_02099.jpg,53,161,470,322,28
train_02100.jpg,6,25,257,175,53
train_02101.jpg,631,490,1474,979,11
train_02102.jpg,166,341,1088,790,162
train_02103.jpg,52,73,455,287,62
train_02104.jpg,64,115,913,439,19
train_02105.jpg,26,264,982,590,140
train_02106.jpg,10,40,290,203,162
train_02107.jpg,36,23,407,295,128
train_02108.jpg,300,253,1670,1011,23
train_02109.jpg,216,214,816,447,134
train_02110.jpg,142,69,753,451,177
train_02111.jpg,8,8,228,123,123
train_02112.jpg,55,149,529,343,44
train_02113.jpg,6,34,254,176,143
train_02114.jpg,100,27,238,125,51
train_02115.jpg,32,103,485,288,30
train_02116.jpg,1,26,160,89,107
train_02117.jpg,14,98,536,299,2
train_02118.jpg,41,39,223,160,28
train_02119.jpg,54,85,575,361,96
train_02120.jpg,9,46,141,94,119
train_02121.jpg,21,635,2748,1611,172
train_02122.jpg,24,122,447,268,128
train_02123.jpg,100,76,697,449,5
train_02124.jpg,14,53,250,143,80
train_02125.jpg,27,74,202,155,171
train_02126.jpg,38,42,263,147,104
train_02127.jpg,31,99,412,232,51
train_02128.jpg,16,119,410,244,36
train_02129.jpg,93,122,932,673,75
train_02130.jpg,200,44,518,207,50
train_02131.jpg,203,112,955,644,155
train_02132.jpg,22,67,1408,859,98
train_02133.jpg,14,146,619,439,188
train_02134.jpg,38,105,1565,740,44
train_02135.jpg,150,102,877,444,2
train_02136.jpg,39,12,216,187,88
train_02137.jpg,364,285,1403,878,94
train_02138.jpg,48,26,242,167,47
train_02139.jpg,56,32,169,114,119
train_02140.jpg,105,447,1309,1019,170
train_02141.jpg,232,328,1384,850,55
train_02142.jpg,22,96,496,275,6
train_02143.jpg,146,58,670,426,116
train_02144.jpg,20,414,1266,807,129
train_02145.jpg,33,24,590,365,165
train_02146.jpg,68,52,661,349,111
train_02147.jpg,23,22,364,260,18
train_02148.jpg,1,31,443,299,39
train_02149.jpg,73,62,608,453,186
train_02150.jpg,19,39,290,174,152
train_02151.jpg,26,36,302,221,12
train_02152.jpg,51,90,460,247,2
train_02153.jpg,103,134,905,551,144
train_02154.jpg,8,8,234,143,119
train_02155.jpg,45,88,799,573,196
train_02156.jpg,19,37,235,134,188
train_02157.jpg,11,43,262,163,128
train_02158.jpg,195,99,580,452,100
train_02159.jpg,18,12,249,155,109
train_02160.jpg,20,45,234,166,136
train_02161.jpg,252,217,536,392,116
train_02162.jpg,72,85,986,646,65
train_02163.jpg,38,57,220,153,53
train_02164.jpg,5,35,266,169,65
train_02165.jpg,55,113,523,331,21
train_02166.jpg,36,107,986,721,117
train_02167.jpg,133,382,1492,1084,165
train_02168.jpg,172,107,1133,818,28
train_02169.jpg,147,69,897,572,191
train_02170.jpg,191,332,1027,663,63
train_02171.jpg,123,145,1172,661,182
train_02172.jpg,50,26,638,449,157
train_02173.jpg,46,139,625,395,72
train_02174.jpg,70,153,971,711,20
train_02175.jpg,25,33,483,243,105
train_02176.jpg,19,45,602,322,127
train_02177.jpg,16,157,778,520,165
train_02178.jpg,130,197,539,345,105
train_02179.jpg,69,136,510,347,85
train_02180.jpg,22,13,292,188,37
train_02181.jpg,13,111,480,268,56
train_02182.jpg,14,48,258,194,53
train_02183.jpg,117,62,295,207,21
train_02184.jpg,67,168,685,499,173
train_02185.jpg,51,55,618,377,61
train_02186.jpg,19,735,2669,2192,58
train_02187.jpg,93,174,709,400,128
train_02188.jpg,28,132,1022,640,193
train_02189.jpg,266,167,645,437,29
train_02190.jpg,52,39,250,122,77
train_02191.jpg,54,75,408,274,97
train_02192.jpg,19,82,560,337,33
train_02193.jpg,24,122,914,604,73
train_02194.jpg,114,114,682,382,11
train_02195.jpg,95,80,517,300,42
train_02196.jpg,250,343,1345,994,35
train_02197.jpg,37,79,825,391,79
train_02198.jpg,10,117,456,330,161
train_02199.jpg,61,388,1489,1114,179
train_02200.jpg,14,18,284,223,71
train_02201.jpg,8,80,639,366,173
train_02202.jpg,14,30,225,96,34
train_02203.jpg,20,58,243,162,131
train_02204.jpg,17,23,240,135,1
train_02205.jpg,58,94,467,278,157
train_02206.jpg,138,377,927,731,144
train_02207.jpg,27,45,284,155,128
train_02208.jpg,37,116,388,252,93
train_02209.jpg,20,19,146,79,62
train_02210.jpg,65,83,420,305,71
train_02211.jpg,28,67,555,334,81
train_02212.jpg,153,94,553,356,23
train_02213.jpg,13,62,252,158,33
train_02214.jpg,66,123,523,395,191
train_02215.jpg,13,51,461,336,188
train_02216.jpg,21,155,619,417,162
train_02217.jpg,141,61,880,715,184
train_02218.jpg,48,45,589,320,58
train_02219.jpg,59,45,414,228,21
train_02220.jpg,243,131,913,661,144
train_02221.jpg,417,497,2981,2088,191
train_02222.jpg,28,235,1022,583,79
train_02223.jpg,24,16,230,175,74
train_02224.jpg,31,16,237,160,5
train_02225.jpg,87,54,581,391,172
train_02226.jpg,30,138,606,429,191
train_02227.jpg,119,186,507,381,168
train_02228.jpg,106,145,589,377,40
train_02229.jpg,12,75,691,404,140
train_02230.jpg,8,7,256,190,196
train_02231.jpg,60,81,389,243,66
train_02232.jpg,6,105,528,275,44
train_02233.jpg,216,37,817,558,183
train_02234.jpg,41,154,753,483,17
train_02235.jpg,32,136,843,490,133
train_02236.jpg,17,67,307,236,121
train_02237.jpg,25,140,615,336,74
train_02238.jpg,8,90,296,191,123
train_02239.jpg,68,329,1561,1025,89
train_02240.jpg,92,158,585,416,89
train_02241.jpg,4,15,253,170,165
train_02242.jpg,72,210,978,665,20
train_02243.jpg,21,70,624,435,120
train_02244.jpg,124,130,372,269,127
train_02245.jpg,38,13,178,111,158
train_02246.jpg,63,163,558,367,161
train_02247.jpg,205,211,1687,1168,173
train_02248.jpg,9,196,1008,504,153
train_02249.jpg,66,349,643,545,26
train_02250.jpg,83,153,915,437,15
train_02251.jpg,174,194,615,419,137
train_02252.jpg,110,266,986,700,195
train_02253.jpg,38,23,219,159,107
train_02254.jpg,105,104,626,312,58
train_02255.jpg,18,137,988,686,167
train_02256.jpg,26,16,244,160,56
train_02257.jpg,16,115,281,228,31
train_02258.jpg,21,103,459,249,45
train_02259.jpg,121,211,691,462,14
train_02260.jpg,26,61,508,342,120
train_02261.jpg,128,94,579,326,145
train_02262.jpg,14,39,621,446,57
train_02263.jpg,7,97,313,187,16
train_02264.jpg,58,128,537,380,86
train_02265.jpg,53,98,436,261,178
train_02266.jpg,89,209,730,482,162
train_02267.jpg,42,79,601,422,129
train_02268.jpg,36,57,436,312,59
train_02269.jpg,13,5,394,198,23
train_02270.jpg,171,318,1184,679,36
train_02271.jpg,59,133,955,688,133
train_02272.jpg,140,255,1158,711,40
train_02273.jpg,52,162,729,513,191
train_02274.jpg,56,161,528,407,61
train_02275.jpg,112,25,698,504,106
train_02276.jpg,116,473,1952,1460,94
train_02277.jpg,102,123,515,342,176
train_02278.jpg,13,54,619,433,137
train_02279.jpg,10,199,492,505,110
train_02280.jpg,44,120,538,366,171
train_02281.jpg,40,103,626,378,194
train_02282.jpg,60,136,1165,617,150
train_02283.jpg,34,17,270,163,40
train_02284.jpg,33,39,374,242,129
train_02285.jpg,223,66,552,261,157
train_02286.jpg,208,335,1501,868,153
train_02287.jpg,206,32,716,305,50
train_02288.jpg,1,70,433,265,111
train_02289.jpg,43,30,247,147,188
train_02290.jpg,3,58,397,230,98
train_02291.jpg,12,90,624,423,121
train_02292.jpg,55,210,1007,665,71
train_02293.jpg,37,21,561,255,184
train_02294.jpg,51,22,473,315,134
train_02295.jpg,49,108,605,398,89
train_02296.jpg,130,157,938,537,66
train_02297.jpg,101,146,565,395,20
train_02298.jpg,5,95,248,188,48
train_02299.jpg,69,192,876,531,87
train_02300.jpg,62,105,980,656,74
train_02301.jpg,25,89,603,480,81
train_02302.jpg,94,104,606,404,57
train_02303.jpg,74,54,615,438,187
train_02304.jpg,91,214,955,604,5
train_02305.jpg,61,92,778,522,124
train_02306.jpg,42,64,267,195,23
train_02307.jpg,7,82,648,417,84
train_02308.jpg,22,64,2159,1050,18
train_02309.jpg,10,84,551,321,103
train_02310.jpg,30,228,1326,1030,183
train_02311.jpg,15,40,250,147,92
train_02312.jpg,68,2,741,300,122
train_02313.jpg,12,35,278,183,80
train_02314.jpg,124,207,1180,652,28
train_02315.jpg,86,159,659,406,47
train_02316.jpg,17,80,618,409,90
train_02317.jpg,10,64,430,245,44
train_02318.jpg,1,49,234,141,92
train_02319.jpg,32,111,565,334,55
train_02320.jpg,13,49,286,171,152
train_02321.jpg,2,52,253,167,80
train_02322.jpg,124,277,654,588,133
train_02323.jpg,25,40,256,157,38
train_02324.jpg,101,119,1486,901,133
train_02325.jpg,208,281,761,602,63
train_02326.jpg,109,327,938,648,164
train_02327.jpg,27,9,206,111,125
train_02328.jpg,13,8,255,169,65
train_02329.jpg,20,51,265,176,51
train_02330.jpg,17,40,245,153,136
train_02331.jpg,24,66,982,711,147
train_02332.jpg,16,91,676,400,182
train_02333.jpg,10,34,242,126,2
train_02334.jpg,47,125,607,413,107
train_02335.jpg,58,50,289,187,109
train_02336.jpg,24,169,686,359,156
train_02337.jpg,62,256,1004,606,167
train_02338.jpg,39,168,590,346,173
train_02339.jpg,136,265,923,619,101
train_02340.jpg,42,111,577,311,139
train_02341.jpg,5,5,498,211,8
train_02342.jpg,33,56,408,294,186
train_02343.jpg,99,72,894,675,98
train_02344.jpg,40,138,771,469,44
train_02345.jpg,135,210,873,510,184
train_02346.jpg,87,75,494,327,9
train_02347.jpg,6,9,77,52,123
train_02348.jpg,14,88,271,178,53
train_02349.jpg,70,172,990,692,164
train_02350.jpg,28,54,588,367,160
train_02351.jpg,61,132,963,637,58
train_02352.jpg,112,107,654,442,139
train_02353.jpg,74,97,648,393,59
train_02354.jpg,70,77,479,241,22
train_02355.jpg,59,73,601,410,90
train_02356.jpg,12,48,252,169,19
train_02357.jpg,9,74,454,265,105
train_02358.jpg,47,145,692,736,100
train_02359.jpg,76,181,938,748,76
train_02360.jpg,80,86,544,299,93
train_02361.jpg,43,166,961,606,51
train_02362.jpg,45,34,706,392,43
train_02363.jpg,32,51,360,262,95
train_02364.jpg,1648,1508,5205,3389,63
train_02365.jpg,215,155,473,316,7
train_02366.jpg,15,21,632,288,6
train_02367.jpg,6,20,123,88,1
train_02368.jpg,32,96,565,362,2
train_02369.jpg,105,58,720,331,63
train_02370.jpg,49,34,190,109,16
train_02371.jpg,151,101,890,640,61
train_02372.jpg,33,227,652,460,84
train_02373.jpg,21,99,442,295,165
train_02374.jpg,53,39,600,417,132
train_02375.jpg,122,110,533,381,177
train_02376.jpg,6,42,1022,366,57
train_02377.jpg,175,89,616,430,136
train_02378.jpg,3,75,298,181,46
train_02379.jpg,68,95,593,319,101
train_02380.jpg,51,320,996,763,161
train_02381.jpg,89,110,1492,761,27
train_02382.jpg,39,10,342,285,98
train_02383.jpg,119,164,454,307,178
train_02384.jpg,57,71,710,501,90
train_02385.jpg,58,136,973,636,63
train_02386.jpg,58,337,1537,1135,143
train_02387.jpg,23,40,248,163,38
train_02388.jpg,48,59,612,432,4
train_02389.jpg,8,24,333,190,175
train_02390.jpg,16,57,244,170,84
train_02391.jpg,11,65,484,304,4
train_02392.jpg,21,21,623,445,149
train_02393.jpg,9,45,234,157,84
train_02394.jpg,21,42,241,161,60
train_02395.jpg,33,28,865,567,150
train_02396.jpg,57,145,965,598,183
train_02397.jpg,43,82,456,289,173
train_02398.jpg,5,155,396,298,158
train_02399.jpg,92,54,583,393,155
train_02400.jpg,12,63,623,333,73
train_02401.jpg,98,89,509,347,136
train_02402.jpg,22,60,604,384,163
train_02403.jpg,129,137,909,485,30
train_02404.jpg,12,57,284,172,22
train_02405.jpg,18,28,225,120,31
train_02406.jpg,42,123,583,343,187
train_02407.jpg,21,94,240,184,48
train_02408.jpg,17,25,270,162,27
train_02409.jpg,137,210,1270,698,144
train_02410.jpg,38,114,444,336,74
train_02411.jpg,16,1,462,368,99
train_02412.jpg,12,188,467,357,67
train_02413.jpg,56,89,717,519,32
train_02414.jpg,1,66,350,204,53
train_02415.jpg,32,41,203,151,33
train_02416.jpg,83,55,465,324,90
train_02417.jpg,111,209,712,487,11
train_02418.jpg,99,200,1103,668,162
train_02419.jpg,40,135,660,475,114
train_02420.jpg,39,96,760,538,121
train_02421.jpg,56,92,446,327,7
train_02422.jpg,15,48,786,532,123
train_02423.jpg,30,54,222,149,161
train_02424.jpg,69,20,436,335,116
train_02425.jpg,13,18,250,175,60
train_02426.jpg,27,65,490,220,36
train_02427.jpg,55,138,579,392,24
train_02428.jpg,4,60,257,180,92
train_02429.jpg,91,129,946,497,132
train_02430.jpg,1,199,1492,885,112
train_02431.jpg,228,140,831,412,63
train_02432.jpg,457,414,1308,951,149
train_02433.jpg,30,29,282,164,23
train_02434.jpg,38,130,473,288,114
train_02435.jpg,36,95,560,413,193
train_02436.jpg,89,52,546,262,156
train_02437.jpg,99,129,671,423,171
train_02438.jpg,59,80,992,633,178
train_02439.jpg,36,145,670,388,16
train_02440.jpg,56,154,437,343,181
train_02441.jpg,2,13,160,120,1
train_02442.jpg,54,87,730,385,178
train_02443.jpg,30,56,619,395,159
train_02444.jpg,6,7,210,118,157
train_02445.jpg,156,205,1492,961,130
train_02446.jpg,5,9,118,67,174
train_02447.jpg,84,169,561,443,181
train_02448.jpg,501,709,1261,1169,125
train_02449.jpg,62,377,1015,752,190
train_02450.jpg,24,117,468,364,96
train_02451.jpg,22,52,451,235,193
train_02452.jpg,48,69,573,379,178
train_02453.jpg,128,437,919,686,36
train_02454.jpg,53,2,448,333,120
train_02455.jpg,36,77,603,419,13
train_02456.jpg,184,178,810,459,137
train_02457.jpg,39,48,275,180,25
train_02458.jpg,4,23,280,220,146
train_02459.jpg,56,149,593,449,61
train_02460.jpg,2,29,247,177,161
train_02461.jpg,45,203,982,564,43
train_02462.jpg,56,67,420,284,178
train_02463.jpg,20,87,382,242,22
train_02464.jpg,8,38,266,146,83
train_02465.jpg,16,100,590,329,168
train_02466.jpg,64,91,502,297,180
train_02467.jpg,47,68,1179,513,47
train_02468.jpg,17,21,524,336,38
train_02469.jpg,27,75,629,314,139
train_02470.jpg,6,22,259,165,156
train_02471.jpg,24,74,972,661,195
train_02472.jpg,39,172,1451,902,164
train_02473.jpg,72,61,521,354,100
train_02474.jpg,64,53,500,262,34
train_02475.jpg,128,90,612,385,182
train_02476.jpg,34,25,560,373,100
train_02477.jpg,39,117,317,225,123
train_02478.jpg,111,128,1228,691,164
train_02479.jpg,137,391,926,675,150
train_02480.jpg,139,371,1954,1241,62
train_02481.jpg,25,67,250,152,45
train_02482.jpg,118,166,694,490,22
train_02483.jpg,35,162,624,456,184
train_02484.jpg,11,31,491,265,124
train_02485.jpg,60,82,483,387,146
train_02486.jpg,14,130,1013,537,184
train_02487.jpg,93,79,657,502,25
train_02488.jpg,21,47,315,223,104
train_02489.jpg,100,297,990,607,151
train_02490.jpg,81,71,656,462,124
train_02491.jpg,5,96,409,262,48
train_02492.jpg,31,93,774,531,40
train_02493.jpg,24,32,609,397,133
train_02494.jpg,137,164,761,421,101
train_02495.jpg,28,26,394,244,150
train_02496.jpg,200,239,1134,695,35
train_02497.jpg,131,188,1151,781,185
train_02498.jpg,36,58,250,134,174
train_02499.jpg,51,110,547,381,12
train_02500.jpg,47,76,662,380,17
train_02501.jpg,42,96,774,402,194
train_02502.jpg,47,58,570,375,147
train_02503.jpg,32,121,651,410,10
train_02504.jpg,94,23,260,205,56
train_02505.jpg,226,481,1531,1126,79
train_02506.jpg,78,24,621,265,126
train_02507.jpg,66,247,571,602,170
train_02508.jpg,21,127,628,413,32
train_02509.jpg,51,8,256,187,111
train_02510.jpg,33,1,183,193,151
train_02511.jpg,80,191,948,623,112
train_02512.jpg,24,96,414,317,175
train_02513.jpg,9,94,261,195,18
train_02514.jpg,92,161,862,553,176
train_02515.jpg,2,34,262,155,156
train_02516.jpg,97,259,868,646,164
train_02517.jpg,37,408,1552,946,87
train_02518.jpg,35,160,509,361,185
train_02519.jpg,22,220,984,516,163
train_02520.jpg,8,7,480,298,139
train_02521.jpg,53,105,461,337,77
train_02522.jpg,105,182,914,607,66
train_02523.jpg,99,192,631,481,138
train_02524.jpg,114,193,1199,757,112
train_02525.jpg,226,97,1378,848,192
train_02526.jpg,17,120,563,359,139
train_02527.jpg,23,1,430,319,179
train_02528.jpg,30,59,287,177,24
train_02529.jpg,55,53,567,269,7
train_02530.jpg,705,356,1353,748,124
train_02531.jpg,1,7,200,125,177
train_02532.jpg,4,17,593,269,97
train_02533.jpg,51,201,976,661,9
train_02534.jpg,49,57,494,419,165
train_02535.jpg,71,35,587,375,13
train_02536.jpg,33,117,587,408,61
train_02537.jpg,70,502,977,951,63
train_02538.jpg,99,124,961,665,75
train_02539.jpg,73,69,542,373,3
train_02540.jpg,304,102,891,384,140
train_02541.jpg,67,71,713,451,183
train_02542.jpg,310,231,610,423,8
train_02543.jpg,11,23,370,234,82
train_02544.jpg,9,34,286,184,80
train_02545.jpg,16,67,421,249,40
train_02546.jpg,90,65,546,397,64
train_02547.jpg,38,74,213,162,121
train_02548.jpg,50,88,440,254,178
train_02549.jpg,17,47,241,158,190
train_02550.jpg,42,60,265,153,141
train_02551.jpg,47,74,595,352,168
train_02552.jpg,72,88,378,250,46
train_02553.jpg,35,75,351,212,24
train_02554.jpg,37,171,1016,550,194
train_02555.jpg,11,59,253,138,22
train_02556.jpg,8,91,257,189,38
train_02557.jpg,73,90,714,383,102
train_02558.jpg,3,56,251,148,108
train_02559.jpg,2,22,243,91,151
train_02560.jpg,23,65,624,415,64
train_02561.jpg,14,29,213,105,29
train_02562.jpg,20,65,628,393,51
train_02563.jpg,12,52,275,208,122
train_02564.jpg,38,18,522,296,190
train_02565.jpg,9,36,632,399,24
train_02566.jpg,52,93,573,384,173
train_02567.jpg,30,29,216,150,72
train_02568.jpg,59,183,1729,1236,149
train_02569.jpg,27,37,614,429,139
train_02570.jpg,63,93,480,272,61
train_02571.jpg,6,66,409,278,119
train_02572.jpg,31,4,388,258,115
train_02573.jpg,121,169,1387,775,180
train_02574.jpg,26,185,764,610,167
train_02575.jpg,17,77,585,417,148
train_02576.jpg,160,222,896,459,171
train_02577.jpg,1,1,1022,767,110
train_02578.jpg,55,64,563,409,133
train_02579.jpg,39,123,615,353,126
train_02580.jpg,6,38,289,163,82
train_02581.jpg,32,97,462,303,27
train_02582.jpg,43,237,515,445,171
train_02583.jpg,48,165,1005,514,103
train_02584.jpg,32,74,917,763,147
train_02585.jpg,213,209,1193,685,36
train_02586.jpg,47,117,701,357,105
train_02587.jpg,99,135,931,613,96
train_02588.jpg,3,103,477,284,104
train_02589.jpg,142,191,598,357,30
train_02590.jpg,105,78,1330,817,182
train_02591.jpg,15,16,627,299,155
train_02592.jpg,74,73,239,158,9
train_02593.jpg,101,275,383,383,104
train_02594.jpg,6,34,242,124,69
train_02595.jpg,23,91,380,222,7
train_02596.jpg,87,250,479,422,138
train_02597.jpg,54,128,429,353,163
train_02598.jpg,25,35,442,259,78
train_02599.jpg,10,29,444,203,55
train_02600.jpg,48,122,540,369,88
train_02601.jpg,9,147,611,373,127
train_02602.jpg,18,165,1024,578,121
train_02603.jpg,9,69,287,162,122
train_02604.jpg,7,4,252,194,109
train_02605.jpg,36,60,539,266,176
train_02606.jpg,18,105,582,371,21
train_02607.jpg,3,10,1182,881,132
train_02608.jpg,33,176,608,468,194
train_02609.jpg,29,87,618,421,189
train_02610.jpg,6,99,457,256,74
train_02611.jpg,26,23,615,459,126
train_02612.jpg,151,112,964,447,161
train_02613.jpg,38,121,587,386,80
train_02614.jpg,13,33,607,423,43
train_02615.jpg,48,99,584,440,50
train_02616.jpg,103,99,332,189,123
train_02617.jpg,103,199,511,423,49
train_02618.jpg,40,98,595,377,12
train_02619.jpg,39,40,197,154,148
train_02620.jpg,37,50,609,402,133
train_02621.jpg,27,50,228,162,123
train_02622.jpg,37,36,609,376,129
train_02623.jpg,34,57,748,447,139
train_02624.jpg,21,50,627,394,87
train_02625.jpg,19,370,881,654,80
train_02626.jpg,29,12,623,386,115
train_02627.jpg,90,141,476,274,56
train_02628.jpg,24,40,759,467,24
train_02629.jpg,12,37,246,167,76
train_02630.jpg,11,113,566,297,42
train_02631.jpg,1,17,292,156,153
train_02632.jpg,80,517,1235,901,40
train_02633.jpg,1,146,533,357,17
train_02634.jpg,478,286,1534,979,63
train_02635.jpg,137,218,976,635,42
train_02636.jpg,102,237,934,644,167
train_02637.jpg,25,138,464,285,129
train_02638.jpg,30,56,382,262,67
train_02639.jpg,56,93,1831,853,156
train_02640.jpg,32,76,462,244,148
train_02641.jpg,90,189,1495,820,6
train_02642.jpg,65,23,601,393,31
train_02643.jpg,178,424,1828,1090,3
train_02644.jpg,43,46,260,160,106
train_02645.jpg,7,28,237,183,158
train_02646.jpg,41,144,454,345,114
train_02647.jpg,172,393,1713,1063,5
train_02648.jpg,218,184,586,380,190
train_02649.jpg,13,8,259,178,31
train_02650.jpg,11,31,271,179,8
train_02651.jpg,19,67,412,314,99
train_02652.jpg,31,74,549,384,48
train_02653.jpg,35,64,549,375,52
train_02654.jpg,5,42,494,298,46
train_02655.jpg,135,43,663,571,155
train_02656.jpg,68,91,607,354,90
train_02657.jpg,41,188,602,357,36
train_02658.jpg,432,181,786,401,169
train_02659.jpg,111,231,917,634,164
train_02660.jpg,6,19,285,174,114
train_02661.jpg,70,87,557,339,183
train_02662.jpg,11,62,291,174,119
train_02663.jpg,106,59,337,284,159
